id,date,name,docs-1,docs-delta-percent-1,docs-percent-1,docs-female-1,docs-male-1,docs-questions-1,docs-complaints-1,docs-2,docs-delta-percent-2,docs-percent-2,docs-female-2,docs-male-2,docs-questions-2,docs-complaints-2,docs-3,docs-delta-percent-3,docs-percent-3,docs-female-3,docs-male-3,docs-questions-3,docs-complaints-3,docs-4,docs-delta-percent-4,docs-percent-4,docs-female-4,docs-male-4,docs-questions-4,docs-complaints-4,docs-5,docs-delta-percent-5,docs-percent-5,docs-female-5,docs-male-5,docs-questions-5,docs-complaints-5,docs-6,docs-delta-percent-6,docs-percent-6,docs-female-6,docs-male-6,docs-questions-6,docs-complaints-6,docs-7,docs-delta-percent-7,docs-percent-7,docs-female-7,docs-male-7,docs-questions-7,docs-complaints-7,docs-8,docs-delta-percent-8,docs-percent-8,docs-female-8,docs-male-8,docs-questions-8,docs-complaints-8,docs-9,docs-delta-percent-9,docs-percent-9,docs-female-9,docs-male-9,docs-questions-9,docs-complaints-9,docs-10,docs-delta-percent-10,docs-percent-10,docs-female-10,docs-male-10,docs-questions-10,docs-complaints-10,docs-11,docs-delta-percent-11,docs-percent-11,docs-female-11,docs-male-11,docs-questions-11,docs-complaints-11,docs-12,docs-delta-percent-12,docs-percent-12,docs-female-12,docs-male-12,docs-questions-12,docs-complaints-12,docs-13,docs-delta-percent-13,docs-percent-13,docs-female-13,docs-male-13,docs-questions-13,docs-complaints-13,docs-14,docs-delta-percent-14,docs-percent-14,docs-female-14,docs-male-14,docs-questions-14,docs-complaints-14
BOL,2021-09-03,Bolivia,93,0.39,0.17,39,20,6,88,41,-0.09,0.07,0,0,2,35,38,0.15,0.07,0,0,7,30,25,0.56,0.04,0,0,2,22,228,-0.14,0.41,17,31,13,191,17,-0.06,0.03,0,0,2,13,7,-0.53,0.01,0,0,0,6,32,-0.03,0.06,0,0,2,24,20,-0.31,0.04,0,0,0,17,6,0.2,0.01,0,0,0,5,6,1,0.01,0,0,0,6,9,0.29,0.02,0,0,0,7,31,0.82,0.06,0,0,0,21,8,0.14,0.01,0,0,1,7
BOL,2021-09-04,Bolivia,41,-0.56,0.11,5,17,7,36,30,-0.27,0.08,0,0,1,25,37,-0.03,0.1,0,0,4,33,4,-0.84,0.01,0,0,0,4,170,-0.25,0.45,29,39,6,145,13,-0.24,0.03,0,0,2,8,9,0.29,0.02,0,0,0,8,23,-0.28,0.06,0,0,0,20,12,-0.4,0.03,0,0,2,10,2,-0.67,0.01,0,0,0,2,5,-0.17,0.01,0,0,0,3,8,-0.11,0.02,0,0,1,7,19,-0.39,0.05,0,0,2,16,5,-0.37,0.01,0,0,1,3
BOL,2021-09-05,Bolivia,83,1.02,0.23,12,34,10,79,35,0.17,0.1,0,0,6,31,19,-0.49,0.05,0,0,1,16,4,0,0.01,0,0,1,3,137,-0.19,0.38,20,36,7,116,8,-0.38,0.02,0,0,0,6,7,-0.22,0.02,0,0,0,7,13,-0.43,0.04,0,0,0,9,12,0,0.03,0,0,1,9,9,3.5,0.02,0,0,0,9,1,-0.8,0,0,0,0,1,3,-0.62,0.01,0,0,0,2,15,-0.21,0.04,0,0,0,11,15,2,0.04,0,0,1,10
BOL,2021-09-06,Bolivia,55,-0.34,0.1,10,19,8,51,60,0.71,0.11,0,0,3,56,41,1.16,0.08,0,0,4,35,13,2.25,0.02,0,0,2,9,235,0.72,0.44,21,42,11,201,13,0.63,0.02,0,0,0,9,9,0.29,0.02,0,0,3,7,25,0.92,0.05,0,0,2,18,16,0.33,0.03,0,0,1,13,9,0,0.02,0,0,1,8,9,8,0.02,0,0,1,8,5,0.67,0.01,0,0,1,5,18,0.2,0.03,0,0,0,16,21,0.4,0.04,0,0,2,18
BOL,2021-09-07,Bolivia,106,0.93,0.16,13,27,11,102,71,0.18,0.11,4,17,0,65,42,0.02,0.06,0,0,1,38,8,-0.38,0.01,0,0,0,7,291,0.24,0.45,37,42,13,255,6,-0.54,0.01,0,0,0,6,16,0.78,0.02,0,0,2,16,25,0,0.04,0,0,1,22,31,0.94,0.05,0,0,2,23,7,-0.22,0.01,0,0,0,6,5,-0.44,0.01,0,0,0,5,5,0,0.01,0,0,0,5,31,0.72,0.05,0,0,0,28,8,-0.62,0.01,0,0,1,8
BOL,2021-09-08,Bolivia,89,-0.16,0.14,14,29,7,82,51,-0.28,0.08,0,0,1,49,44,0.05,0.07,0,0,4,38,25,2.13,0.04,0,0,0,23,253,-0.13,0.4,37,44,8,209,12,1,0.02,0,0,0,8,14,-0.12,0.02,0,0,0,9,55,1.2,0.09,5,36,3,26,24,-0.23,0.04,0,0,2,17,6,-0.14,0.01,0,0,0,5,12,1.4,0.02,0,0,0,12,9,0.8,0.01,0,0,1,7,29,-0.06,0.05,0,0,0,23,11,0.38,0.02,0,0,2,5
BOL,2021-09-09,Bolivia,93,0.04,0.15,10,23,6,87,53,0.04,0.08,12,9,3,46,77,0.75,0.12,0,0,1,73,12,-0.52,0.02,0,0,0,10,247,-0.02,0.4,26,32,14,206,13,0.08,0.02,0,0,2,10,5,-0.64,0.01,0,0,0,5,32,-0.42,0.05,0,0,2,26,29,0.21,0.05,0,0,0,25,5,-0.17,0.01,0,0,0,5,12,0,0.02,0,0,0,12,8,-0.11,0.01,0,0,0,8,31,0.07,0.05,0,0,0,25,8,-0.27,0.01,0,0,2,8
BOL,2021-09-10,Bolivia,54,-0.42,0.1,7,22,7,51,45,-0.15,0.08,0,0,1,41,49,-0.36,0.09,0,0,5,42,13,0.08,0.02,0,0,1,10,258,0.04,0.47,39,50,15,212,14,0.08,0.03,0,0,2,9,12,1.4,0.02,0,0,0,6,17,-0.47,0.03,0,0,1,16,21,-0.28,0.04,0,0,0,18,8,0.6,0.01,0,0,0,7,9,-0.25,0.02,0,0,3,7,3,-0.62,0.01,0,0,0,3,37,0.19,0.07,0,0,2,25,9,0.13,0.02,0,0,2,6
BOL,2021-09-11,Bolivia,46,-0.15,0.12,0,0,3,42,41,-0.09,0.11,0,0,5,36,25,-0.49,0.06,0,0,4,20,7,-0.46,0.02,0,0,0,5,163,-0.37,0.42,19,28,5,138,16,0.14,0.04,0,0,0,11,8,-0.33,0.02,0,0,2,6,16,-0.06,0.04,0,0,3,10,17,-0.19,0.04,0,0,1,15,3,-0.62,0.01,0,0,0,2,5,-0.44,0.01,0,0,0,5,3,0,0.01,0,0,1,3,24,-0.35,0.06,0,0,1,19,11,0.22,0.03,0,0,0,9
BRA,2021-09-01,Brasil,487,0,0.11,92,195,29,398,447,0,0.1,119,192,24,331,295,0,0.07,67,123,26,239,343,0,0.08,203,84,8,312,1507,0,0.33,441,455,85,1208,116,0,0.03,28,64,6,98,229,0,0.05,50,113,19,187,147,0,0.03,29,59,11,111,230,0,0.05,80,69,9,179,246,0,0.05,100,68,15,180,187,0,0.04,57,81,10,157,144,0,0.03,36,77,13,106,92,0,0.02,15,28,3,80,59,0,0.01,10,29,5,46
BRA,2021-09-02,Brasil,505,0.04,0.13,104,122,21,496,307,-0.31,0.08,86,112,18,294,191,-0.35,0.05,49,91,10,185,168,-0.51,0.04,35,76,6,160,1518,0.01,0.39,375,520,95,1412,97,-0.16,0.02,25,46,4,95,167,-0.27,0.04,38,73,4,161,180,0.22,0.05,30,78,7,171,216,-0.06,0.06,78,64,12,204,199,-0.19,0.05,89,54,7,193,161,-0.14,0.04,51,76,17,156,80,-0.44,0.02,22,38,8,75,59,-0.36,0.02,9,12,4,53,69,0.17,0.02,19,27,3,64
BRA,2021-09-03,Brasil,420,-0.17,0.15,78,167,74,355,207,-0.33,0.07,59,91,16,201,139,-0.27,0.05,31,67,3,137,67,-0.6,0.02,10,32,4,62,1207,-0.2,0.42,336,373,88,1135,75,-0.23,0.03,25,22,6,71,107,-0.36,0.04,22,39,8,101,79,-0.56,0.03,20,32,2,77,131,-0.39,0.05,46,39,1,119,195,-0.02,0.07,87,47,3,185,82,-0.49,0.03,32,26,11,76,39,-0.51,0.01,5,21,7,34,66,0.12,0.02,10,18,2,52,32,-0.54,0.01,13,11,4,30
BRA,2021-09-04,Brasil,412,-0.02,0.16,70,105,18,402,169,-0.18,0.07,54,83,18,162,176,0.27,0.07,37,96,35,152,47,-0.3,0.02,8,25,2,42,883,-0.27,0.35,232,354,72,826,80,0.07,0.03,30,26,2,78,126,0.18,0.05,49,44,6,121,55,-0.3,0.02,15,24,2,53,103,-0.21,0.04,36,36,2,99,206,0.06,0.08,99,49,5,191,119,0.45,0.05,38,46,9,116,44,0.13,0.02,10,19,3,43,56,-0.15,0.02,8,17,3,49,39,0.22,0.02,9,17,4,37
BRA,2021-09-05,Brasil,3274,6.95,0.59,784,1671,625,3089,200,0.18,0.04,53,87,16,192,148,-0.16,0.03,34,75,25,132,67,0.43,0.01,22,26,8,63,837,-0.05,0.15,202,337,70,792,147,0.84,0.03,44,77,5,140,167,0.33,0.03,53,73,16,160,49,-0.11,0.01,14,20,7,48,74,-0.28,0.01,25,24,2,68,173,-0.16,0.03,67,66,12,160,193,0.62,0.04,56,89,28,181,45,0.02,0.01,13,18,6,42,62,0.11,0.01,14,24,1,62,75,0.92,0.01,15,41,10,74
BRA,2021-09-06,Brasil,945,-0.71,0.3,185,491,175,899,247,0.24,0.08,63,97,24,232,169,0.14,0.05,31,95,18,163,61,-0.09,0.02,8,27,2,60,862,0.03,0.28,198,284,66,814,105,-0.29,0.03,29,45,7,100,123,-0.26,0.04,28,54,14,116,77,0.57,0.02,11,32,4,72,76,0.03,0.02,28,21,3,72,172,-0.01,0.06,80,48,10,165,107,-0.45,0.03,32,55,10,104,64,0.42,0.02,23,26,4,60,68,0.1,0.02,15,21,2,66,43,-0.43,0.01,9,21,4,42
BRA,2021-09-07,Brasil,555,-0.41,0.14,139,228,65,527,704,1.85,0.18,241,293,69,677,756,3.47,0.19,162,448,94,723,93,0.52,0.02,32,45,4,92,740,-0.14,0.19,223,243,40,699,193,0.84,0.05,61,76,11,189,145,0.18,0.04,45,60,20,144,68,-0.12,0.02,23,28,10,63,120,0.58,0.03,40,46,5,117,184,0.07,0.05,69,68,9,170,179,0.67,0.05,55,89,19,173,85,0.33,0.02,23,37,10,82,62,-0.09,0.02,15,24,0,58,90,1.09,0.02,34,41,4,87
BRA,2021-09-08,Brasil,540,-0.03,0.13,108,170,32,519,647,-0.08,0.15,331,206,47,629,452,-0.4,0.1,126,229,33,437,576,5.19,0.13,23,506,13,564,955,0.29,0.22,268,285,67,883,157,-0.19,0.04,43,68,13,149,150,0.03,0.03,52,62,16,146,102,0.5,0.02,22,50,12,93,157,0.31,0.04,67,51,8,148,238,0.29,0.06,98,75,13,233,162,-0.09,0.04,50,71,17,159,76,-0.11,0.02,14,40,4,75,51,-0.18,0.01,11,21,3,47,54,-0.4,0.01,8,36,5,53
BRA,2021-09-09,Brasil,388,-0.28,0.11,77,146,25,376,518,-0.2,0.15,296,130,28,507,345,-0.24,0.1,83,174,24,335,128,-0.78,0.04,35,50,5,122,925,-0.03,0.27,234,283,49,876,103,-0.34,0.03,35,37,4,99,165,0.1,0.05,41,83,22,154,104,0.02,0.03,13,43,7,96,187,0.19,0.05,66,57,10,174,204,-0.14,0.06,95,61,12,198,185,0.14,0.05,57,76,16,179,53,-0.3,0.02,14,22,7,52,58,0.14,0.02,10,13,3,53,38,-0.3,0.01,9,19,3,36
BRA,2021-09-10,Brasil,338,-0.13,0.13,55,102,12,332,291,-0.44,0.11,144,94,9,286,170,-0.51,0.07,43,76,14,161,123,-0.04,0.05,23,51,13,111,858,-0.07,0.33,195,258,47,819,70,-0.32,0.03,20,34,4,66,140,-0.15,0.05,42,48,9,130,60,-0.42,0.02,8,25,5,57,138,-0.26,0.05,57,40,5,129,181,-0.11,0.07,76,56,5,170,95,-0.49,0.04,39,27,6,93,38,-0.28,0.01,12,12,3,35,59,0.02,0.02,12,13,2,53,37,-0.03,0.01,13,16,5,34
BRA,2021-09-11,Brasil,628,0.86,0.26,106,269,107,591,104,-0.64,0.04,26,53,10,98,126,-0.26,0.05,29,70,23,120,167,0.36,0.07,113,29,3,163,697,-0.19,0.29,177,220,50,653,67,-0.04,0.03,18,30,5,61,126,-0.1,0.05,40,57,14,116,35,-0.42,0.01,10,14,3,34,139,0.01,0.06,46,71,5,135,138,-0.24,0.06,52,43,4,136,71,-0.25,0.03,23,31,11,67,36,-0.05,0.01,13,18,5,34,56,-0.05,0.02,17,11,1,46,33,-0.11,0.01,8,15,5,29
CHL,2021-09-01,Chile,111,0,0.09,12,65,18,94,36,0,0.03,8,19,9,26,125,0,0.1,21,61,12,91,32,0,0.03,1,20,3,26,632,0,0.51,112,266,86,482,44,0,0.04,8,19,4,35,67,0,0.05,15,32,7,55,45,0,0.04,6,17,3,26,37,0,0.03,0,0,2,25,22,0,0.02,0,0,0,14,13,0,0.01,0,0,0,8,5,0,0,0,0,1,4,59,0,0.05,0,0,1,36,8,0,0.01,0,0,0,4
CHL,2021-09-02,Chile,79,-0.29,0.08,11,44,16,62,39,0.08,0.04,4,25,4,26,135,0.08,0.14,26,56,16,113,17,-0.47,0.02,0,0,6,14,460,-0.27,0.46,70,177,40,404,73,0.66,0.07,15,34,5,64,42,-0.37,0.04,8,20,3,35,40,-0.11,0.04,6,17,5,27,29,-0.22,0.03,0,0,2,17,19,-0.14,0.02,0,0,2,14,9,-0.31,0.01,0,0,2,6,7,0.4,0.01,0,0,0,5,34,-0.42,0.03,0,0,3,25,7,-0.12,0.01,0,0,1,5
CHL,2021-09-03,Chile,149,0.89,0.2,12,104,14,142,22,-0.44,0.03,0,0,3,21,63,-0.53,0.08,16,29,6,52,4,-0.76,0.01,0,0,0,4,339,-0.26,0.45,73,100,37,288,41,-0.44,0.05,0,0,3,40,22,-0.48,0.03,0,0,2,14,15,-0.62,0.02,0,0,1,15,23,-0.21,0.03,0,0,2,18,23,0.21,0.03,0,0,2,21,6,-0.33,0.01,0,0,2,5,4,-0.43,0.01,0,0,0,4,30,-0.12,0.04,0,0,3,24,5,-0.29,0.01,0,0,0,5
CHL,2021-09-04,Chile,52,-0.65,0.09,7,21,3,47,34,0.55,0.06,8,14,8,29,42,-0.33,0.07,7,15,2,36,10,1.5,0.02,0,0,2,9,308,-0.09,0.55,56,94,30,251,29,-0.29,0.05,0,0,3,28,15,-0.32,0.03,0,0,1,14,14,-0.07,0.02,0,0,1,11,6,-0.74,0.01,0,0,0,6,15,-0.35,0.03,0,0,0,11,5,-0.17,0.01,0,0,2,5,3,-0.25,0.01,0,0,0,3,28,-0.07,0.05,0,0,0,21,1,-0.8,0,0,0,0,1
CHL,2021-09-05,Chile,114,1.19,0.17,15,67,14,97,29,-0.15,0.04,8,12,5,22,50,0.19,0.07,12,12,4,44,15,0.5,0.02,0,0,0,15,338,0.1,0.49,64,144,39,270,46,0.59,0.07,11,11,8,39,13,-0.13,0.02,0,0,1,11,13,-0.07,0.02,0,0,2,9,9,0.5,0.01,0,0,0,6,14,-0.07,0.02,0,0,0,11,6,0.2,0.01,0,0,1,5,4,0.33,0.01,0,0,0,3,25,-0.11,0.04,0,0,0,23,7,6,0.01,0,0,0,7
CHL,2021-09-06,Chile,74,-0.35,0.09,13,29,11,63,31,0.07,0.04,0,0,3,28,74,0.48,0.09,21,24,4,64,4,-0.73,0,0,0,0,3,489,0.45,0.6,60,132,43,395,26,-0.43,0.03,0,0,3,22,11,-0.15,0.01,0,0,0,11,13,0,0.02,0,0,1,9,16,0.78,0.02,0,0,3,12,18,0.29,0.02,0,0,1,14,8,0.33,0.01,0,0,2,4,5,0.25,0.01,0,0,0,1,47,0.88,0.06,0,0,0,44,2,-0.71,0,0,0,1,1
CHL,2021-09-07,Chile,110,0.49,0.12,21,52,15,98,38,0.23,0.04,0,0,5,34,51,-0.31,0.06,5,21,6,41,10,1.5,0.01,0,0,1,8,510,0.04,0.56,58,184,66,403,39,0.5,0.04,8,13,5,34,22,1,0.02,0,0,3,19,24,0.85,0.03,0,0,0,21,24,0.5,0.03,0,0,1,18,17,-0.06,0.02,0,0,1,15,6,-0.25,0.01,0,0,1,5,6,0.2,0.01,0,0,2,3,36,-0.23,0.04,0,0,1,31,11,4.5,0.01,0,0,2,9
CHL,2021-09-08,Chile,80,-0.27,0.1,14,29,5,69,109,1.87,0.14,0,0,5,106,35,-0.31,0.04,0,0,2,31,4,-0.6,0.01,0,0,0,3,389,-0.24,0.5,63,124,38,327,38,-0.03,0.05,0,0,2,35,20,-0.09,0.03,0,0,1,19,24,0,0.03,0,0,0,19,18,-0.25,0.02,0,0,3,15,16,-0.06,0.02,0,0,0,13,8,0.33,0.01,0,0,2,6,3,-0.5,0,0,0,0,1,31,-0.14,0.04,0,0,0,25,3,-0.73,0,0,0,1,1
CHL,2021-09-09,Chile,90,0.13,0.1,15,30,21,77,177,0.62,0.2,4,20,3,174,71,1.03,0.08,10,35,8,61,13,2.25,0.01,0,0,1,9,376,-0.03,0.42,52,114,34,323,42,0.11,0.05,9,14,5,34,15,-0.25,0.02,0,0,1,15,16,-0.33,0.02,0,0,0,14,24,0.33,0.03,0,0,1,22,23,0.44,0.03,0,0,1,20,6,-0.25,0.01,0,0,0,6,6,1,0.01,0,0,0,6,25,-0.19,0.03,0,0,1,20,15,4,0.02,0,0,1,13
CHL,2021-09-10,Chile,71,-0.21,0.1,12,41,15,62,68,-0.62,0.1,0,0,4,62,40,-0.44,0.06,3,18,5,28,9,-0.31,0.01,0,0,1,7,355,-0.06,0.51,50,129,31,299,37,-0.12,0.05,8,15,2,34,21,0.4,0.03,0,0,4,15,20,0.25,0.03,0,0,1,14,18,-0.25,0.03,0,0,2,14,13,-0.43,0.02,0,0,1,10,8,0.33,0.01,0,0,2,6,6,0,0.01,0,0,1,5,31,0.24,0.04,0,0,1,26,5,-0.67,0.01,0,0,0,5
CHL,2021-09-11,Chile,65,-0.08,0.13,13,31,10,57,20,-0.71,0.04,0,0,4,17,37,-0.07,0.08,8,18,3,30,5,-0.44,0.01,0,0,2,4,246,-0.31,0.5,37,107,20,197,28,-0.24,0.06,0,0,4,25,14,-0.33,0.03,0,0,1,12,11,-0.45,0.02,0,0,0,9,7,-0.61,0.01,0,0,1,4,9,-0.31,0.02,0,0,0,9,9,0.13,0.02,0,0,1,8,7,0.17,0.01,0,0,1,6,23,-0.26,0.05,0,0,1,14,8,0.6,0.02,0,0,1,8
COL,2021-09-01,Colombia,45,0,0.04,0,0,2,33,42,0,0.04,7,19,5,28,50,0,0.05,5,19,3,33,16,0,0.01,0,0,6,9,717,0,0.65,90,235,63,550,35,0,0.03,0,0,4,26,18,0,0.02,0,0,4,16,34,0,0.03,0,0,4,24,29,0,0.03,0,0,3,25,29,0,0.03,0,0,6,24,12,0,0.01,0,0,0,8,30,0,0.03,0,0,0,27,33,0,0.03,0,0,1,26,5,0,0,0,0,2,3
COL,2021-09-02,Colombia,44,-0.02,0.05,3,20,8,35,39,-0.07,0.04,0,0,4,36,51,0.02,0.06,6,20,3,42,9,-0.44,0.01,0,0,1,5,594,-0.17,0.65,96,151,61,486,35,0,0.04,0,0,4,29,16,-0.11,0.02,0,0,1,13,42,0.24,0.05,0,0,2,36,16,-0.45,0.02,0,0,2,10,26,-0.1,0.03,0,0,2,24,10,-0.17,0.01,0,0,0,10,6,-0.8,0.01,0,0,0,6,16,-0.52,0.02,0,0,0,9,4,-0.2,0,0,0,1,2
COL,2021-09-03,Colombia,41,-0.07,0.05,4,16,4,35,24,-0.38,0.03,0,0,3,21,45,-0.12,0.06,5,17,5,36,15,0.67,0.02,0,0,2,11,525,-0.12,0.66,65,148,58,446,29,-0.17,0.04,0,0,3,25,11,-0.31,0.01,0,0,1,8,30,-0.29,0.04,0,0,1,23,17,0.06,0.02,0,0,5,13,13,-0.5,0.02,0,0,1,12,13,0.3,0.02,0,0,0,11,3,-0.5,0,0,0,0,2,32,1,0.04,0,0,2,25,2,-0.5,0,0,0,0,2
COL,2021-09-04,Colombia,25,-0.39,0.05,0,0,5,20,15,-0.37,0.03,0,0,1,13,30,-0.33,0.05,0,0,4,22,7,-0.53,0.01,0,0,0,7,355,-0.32,0.65,72,105,41,293,25,-0.14,0.05,0,0,2,21,13,0.18,0.02,0,0,1,12,18,-0.4,0.03,0,0,4,12,10,-0.41,0.02,0,0,1,10,14,0.08,0.03,0,0,2,12,8,-0.38,0.01,0,0,4,8,2,-0.33,0,0,0,0,1,21,-0.34,0.04,0,0,1,14,4,1,0.01,0,0,0,2
COL,2021-09-05,Colombia,57,1.28,0.1,7,26,10,52,27,0.8,0.05,0,0,3,22,27,-0.1,0.05,0,0,5,23,6,-0.14,0.01,0,0,0,6,369,0.04,0.63,72,138,42,314,18,-0.28,0.03,0,0,2,14,12,-0.08,0.02,0,0,1,9,11,-0.39,0.02,0,0,0,8,6,-0.4,0.01,0,0,1,5,7,-0.5,0.01,0,0,0,6,8,0,0.01,0,0,2,7,7,2.5,0.01,0,0,0,6,22,0.05,0.04,0,0,1,19,5,0.25,0.01,0,0,0,5
COL,2021-09-06,Colombia,37,-0.35,0.05,4,20,3,33,28,0.04,0.04,0,0,2,24,18,-0.33,0.03,0,0,3,16,10,0.67,0.01,0,0,1,9,432,0.17,0.64,45,129,51,361,30,0.67,0.04,0,0,5,22,15,0.25,0.02,0,0,1,13,26,1.36,0.04,0,0,4,18,17,1.83,0.03,0,0,1,12,10,0.43,0.01,0,0,3,8,12,0.5,0.02,0,0,1,10,12,0.71,0.02,0,0,1,10,29,0.32,0.04,0,0,4,19,1,-0.8,0,0,0,0,1
COL,2021-09-07,Colombia,50,0.35,0.06,6,19,4,44,31,0.11,0.04,0,0,5,26,35,0.94,0.04,8,12,2,30,22,1.2,0.03,0,0,3,20,556,0.29,0.64,80,184,56,486,53,0.77,0.06,4,18,9,45,15,0,0.02,0,0,1,13,18,-0.31,0.02,0,0,1,13,17,0,0.02,0,0,4,16,9,-0.1,0.01,0,0,0,5,12,0,0.01,0,0,0,11,6,-0.5,0.01,0,0,0,5,43,0.48,0.05,0,0,1,33,5,4,0.01,0,0,0,4
COL,2021-09-08,Colombia,45,-0.1,0.05,3,18,6,40,24,-0.23,0.03,0,0,4,21,51,0.46,0.05,3,17,7,43,41,0.86,0.04,7,18,5,32,603,0.08,0.65,80,196,58,525,30,-0.43,0.03,0,0,3,24,10,-0.33,0.01,0,0,0,10,36,1,0.04,0,0,2,26,18,0.06,0.02,0,0,2,13,11,0.22,0.01,0,0,0,11,10,-0.17,0.01,0,0,0,10,5,-0.17,0.01,0,0,1,3,41,-0.05,0.04,0,0,2,35,7,0.4,0.01,0,0,0,5
COL,2021-09-09,Colombia,38,-0.16,0.05,0,0,5,33,38,0.58,0.05,8,15,4,34,44,-0.14,0.06,1,21,3,38,18,-0.56,0.02,0,0,1,16,507,-0.16,0.66,74,135,56,435,18,-0.4,0.02,0,0,3,15,12,0.2,0.02,0,0,0,10,22,-0.39,0.03,0,0,2,17,16,-0.11,0.02,0,0,0,10,11,0,0.01,0,0,1,8,7,-0.3,0.01,0,0,1,6,8,0.6,0.01,0,0,0,7,22,-0.46,0.03,0,0,1,15,8,0.14,0.01,0,0,2,6
COL,2021-09-10,Colombia,39,0.03,0.05,0,0,3,34,15,-0.61,0.02,0,0,4,14,26,-0.41,0.04,0,0,3,21,14,-0.22,0.02,0,0,1,14,479,-0.06,0.65,58,152,61,401,33,0.83,0.04,0,0,4,29,6,-0.5,0.01,0,0,2,5,14,-0.36,0.02,0,0,1,11,14,-0.12,0.02,0,0,2,9,45,3.09,0.06,0,0,1,41,12,0.71,0.02,0,0,1,9,7,-0.12,0.01,0,0,0,7,26,0.18,0.04,0,0,1,21,10,0.25,0.01,0,0,1,7
COL,2021-09-11,Colombia,34,-0.13,0.06,6,14,7,28,17,0.13,0.03,0,0,2,14,10,-0.62,0.02,0,0,0,7,6,-0.57,0.01,0,0,0,5,392,-0.18,0.68,48,115,42,332,37,0.12,0.06,7,13,5,30,10,0.67,0.02,0,0,2,7,13,-0.07,0.02,0,0,1,7,9,-0.36,0.02,0,0,1,7,16,-0.64,0.03,0,0,1,14,13,0.08,0.02,0,0,2,11,2,-0.71,0,0,0,0,2,15,-0.42,0.03,0,0,2,8,4,-0.6,0.01,0,0,0,3
CRI,2021-09-01,Costa Rica,41,0,0.05,8,12,7,25,81,0,0.09,23,27,8,61,70,0,0.08,12,30,8,52,45,0,0.05,4,24,7,30,325,0,0.38,96,83,24,234,59,0,0.07,16,25,2,40,29,0,0.03,0,0,1,20,42,0,0.05,0,0,1,27,67,0,0.08,21,19,4,44,33,0,0.04,15,7,4,23,14,0,0.02,0,0,0,9,10,0,0.01,0,0,1,5,26,0,0.03,0,0,1,19,16,0,0.02,0,0,3,12
CRI,2021-09-02,Costa Rica,44,0.07,0.05,8,15,5,38,76,-0.06,0.08,21,22,5,64,70,0,0.07,16,32,9,49,41,-0.09,0.04,5,19,12,31,382,0.18,0.4,105,127,34,325,56,-0.05,0.06,22,12,5,42,17,-0.41,0.02,0,0,1,14,82,0.95,0.09,17,27,7,56,90,0.34,0.09,29,21,12,65,34,0.03,0.04,15,11,1,30,10,-0.29,0.01,0,0,2,7,12,0.2,0.01,0,0,0,10,30,0.15,0.03,0,0,1,19,11,-0.31,0.01,0,0,2,7
CRI,2021-09-03,Costa Rica,50,0.14,0.06,10,21,7,45,78,0.03,0.09,19,26,7,68,62,-0.11,0.08,12,13,9,49,30,-0.27,0.04,0,0,5,24,349,-0.09,0.42,123,91,43,304,59,0.05,0.07,18,19,5,47,15,-0.12,0.02,0,0,2,13,50,-0.39,0.06,0,0,3,36,59,-0.34,0.07,12,21,3,52,22,-0.35,0.03,0,0,1,21,5,-0.5,0.01,0,0,1,5,2,-0.83,0,0,0,1,2,33,0.1,0.04,0,0,2,25,10,-0.09,0.01,0,0,0,10
CRI,2021-09-04,Costa Rica,48,-0.04,0.07,9,18,11,40,72,-0.08,0.11,20,27,4,65,21,-0.66,0.03,0,0,5,20,27,-0.1,0.04,7,13,6,24,297,-0.15,0.45,90,110,39,234,58,-0.02,0.09,23,11,5,48,14,-0.07,0.02,0,0,2,12,36,-0.28,0.05,0,0,4,25,24,-0.59,0.04,0,0,2,14,25,0.14,0.04,15,5,1,22,11,1.2,0.02,0,0,1,9,4,1,0.01,0,0,0,3,20,-0.39,0.03,0,0,2,16,9,-0.1,0.01,0,0,1,9
CRI,2021-09-05,Costa Rica,62,0.29,0.1,12,19,13,57,60,-0.17,0.1,21,22,1,56,18,-0.14,0.03,0,0,1,14,7,-0.74,0.01,0,0,1,7,279,-0.06,0.47,87,115,45,235,55,-0.05,0.09,13,21,5,49,16,0.14,0.03,0,0,5,13,20,-0.44,0.03,0,0,2,19,24,0,0.04,0,0,4,19,21,-0.16,0.04,0,0,2,20,8,-0.27,0.01,0,0,0,8,3,-0.25,0.01,0,0,0,3,13,-0.35,0.02,0,0,1,13,8,-0.11,0.01,0,0,1,2
CRI,2021-09-06,Costa Rica,45,-0.27,0.06,14,12,8,39,81,0.35,0.1,21,27,6,74,28,0.56,0.03,0,0,6,23,10,0.43,0.01,0,0,3,8,387,0.39,0.48,94,110,48,319,60,0.09,0.07,18,21,7,52,23,0.44,0.03,0,0,3,20,39,0.95,0.05,0,0,1,34,41,0.71,0.05,12,13,5,31,41,0.95,0.05,17,11,2,35,8,0,0.01,0,0,1,7,6,1,0.01,0,0,0,5,30,1.31,0.04,0,0,2,24,6,-0.25,0.01,0,0,1,5
